,TVOC,CO2,PM 2.5,PM 10,pm25Value,pm10Value,delta_Pw,delta_Pt,window1_area,window2_area,temp_in_air,rainfall,wind_direction,wind_speed,air_pressure,humidity_in_air,time_prime
2020-01-02 17:53:00,192.2205530982674,1530.645067827551,8.810599986291669,9.652959548570616,13.0,35.0,0.0,0.0,0.0,0.0,4.199999999999995,0.0,256.2999999999997,0.899999999999999,1013.099999999999,32.79999999999997,0
2020-01-02 17:54:00,191.83356593047841,1530.113811319289,9.838828663832118,11.058463283590118,13.0,35.0,0.0,0.0,0.0,0.0,4.199999999999995,0.0,266.89999999999975,1.4000000000000008,1013.099999999999,33.0,0
2020-01-02 17:55:00,192.8801646580186,1531.5072096127585,8.689436493016135,9.270441865650405,13.0,35.0,0.0,0.0,0.0,0.0,4.099999999999996,0.0,274.29999999999967,1.0,1013.099999999999,33.20000000000003,0
2020-01-02 17:56:00,193.41929986623896,1532.2414163883493,8.792346307985992,9.442383138743935,13.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,268.10000000000025,1.2000000000000015,1013.099999999999,33.40000000000004,0
2020-01-02 17:57:00,193.5640010083949,1532.424365967639,7.128857069529498,8.212437237580222,13.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,257.89999999999975,1.0,1013.099999999999,33.90000000000004,0
2020-01-02 17:58:00,192.83410349157404,1531.470173906285,8.152978774806591,8.942050738679509,13.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,274.5,1.2000000000000015,1013.099999999999,33.79999999999997,0
2020-01-02 17:59:00,192.54220917513982,1531.067605799482,10.936374836997484,11.140260104660136,13.0,35.0,0.0,0.0,0.0,0.0,3.900000000000004,0.0,278.20000000000033,1.2000000000000015,1013.099999999999,33.70000000000003,0
2020-01-02 18:00:00,193.4702932299843,1532.3433710169577,7.925482243998547,9.796709904341071,13.0,35.0,0.0,0.0,0.0,0.0,3.900000000000004,0.0,279.79999999999967,1.2999999999999985,1013.099999999999,33.79999999999997,0
2020-01-02 18:01:00,193.8062755011526,1532.7713185563234,9.524639934539577,52.090714850180284,13.0,35.0,0.0,0.0,0.0,0.0,3.900000000000004,0.0,272.10000000000025,1.2000000000000015,1013.099999999999,34.09999999999996,0
2020-01-02 18:02:00,194.06368382970777,1533.110414673813,9.89165201518609,32.43418793772507,13.0,35.0,0.0,0.0,0.0,0.0,3.900000000000004,0.0,269.70000000000033,1.1000000000000008,1013.099999999999,34.09999999999996,0
2020-01-02 18:03:00,195.31831689822656,1534.888705273997,9.754763731904502,10.268947300702424,13.0,35.0,0.0,0.0,0.0,0.0,3.900000000000004,0.0,267.39999999999975,1.2000000000000015,1013.099999999999,34.20000000000003,0
2020-01-02 18:04:00,198.4224525065368,1539.0378694765047,9.204434424271852,9.7800169504245,13.0,35.0,0.0,0.0,0.0,0.0,3.900000000000004,0.0,262.2999999999997,1.2000000000000015,1013.099999999999,34.29999999999997,0
2020-01-02 18:05:00,201.37076958214513,1542.571818904919,8.62364822228031,9.548267945316281,13.0,35.0,0.0,0.0,0.0,0.0,3.800000000000004,0.0,263.0,1.1000000000000008,1013.099999999999,34.40000000000004,0
2020-01-02 18:06:00,204.72766546564085,1547.1339975154383,9.343306056873864,10.607630429514051,13.0,35.0,0.0,0.0,0.0,0.0,3.800000000000004,0.0,274.10000000000025,1.1000000000000008,1013.099999999999,34.40000000000004,0
2020-01-02 18:07:00,204.4731271767685,1546.8218862132862,9.391399605708175,9.854330604709157,13.0,35.0,0.0,0.0,0.0,0.0,3.800000000000004,0.0,267.89999999999975,1.2999999999999985,1013.099999999999,34.29999999999997,0
2020-01-02 18:08:00,201.6564661296757,1542.7552151093869,10.614761050968587,11.586061076620133,13.0,35.0,0.0008030922460996145,0.0002458045619188956,0.200872469612957,0.3060913822673631,3.800000000000004,0.0,269.39999999999975,1.1000000000000008,1013.099999999999,34.40000000000004,1
