지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),습도(%)
133,대전,2020-01-17 6:00,-2.4,0,243.6,0.9,1015.9,71.5
133,대전,2020-01-17 6:01,-2.4,0,246.4,0.9,1015.9,71.5
133,대전,2020-01-17 6:02,-2.4,0,234.7,1,1015.9,71.5
133,대전,2020-01-17 6:03,-2.4,0,258.8,0.7,1015.9,71.5
133,대전,2020-01-17 6:04,-2.4,0,263.5,0.5,1015.9,71.3
133,대전,2020-01-17 6:05,-2.4,0,254.2,0.6,1015.9,71.4
133,대전,2020-01-17 6:06,-2.4,0,247.1,0.7,1015.9,71.5
133,대전,2020-01-17 6:07,-2.4,0,244.2,0.9,1015.9,71.6
133,대전,2020-01-17 6:08,-2.4,0,224.9,1,1015.9,71.7
133,대전,2020-01-17 6:09,-2.3,0,240,0.9,1015.9,71.6
133,대전,2020-01-17 6:10,-2.3,0,255.4,0.8,1015.9,71.8
133,대전,2020-01-17 6:11,-2.3,0,259.2,0.8,1015.9,71.7
133,대전,2020-01-17 6:12,-2.3,0,266.6,0.6,1015.9,71.7
133,대전,2020-01-17 6:13,-2.3,0,263.5,0.6,1015.9,71.6
133,대전,2020-01-17 6:14,-2.3,0,266.4,0.5,1015.9,71.6
133,대전,2020-01-17 6:15,-2.3,0,253.6,0.7,1015.9,71.5
133,대전,2020-01-17 6:16,-2.3,0,240.7,0.8,1015.9,71.7
133,대전,2020-01-17 6:17,-2.4,0,237.7,0.8,1015.9,71.6
133,대전,2020-01-17 6:18,-2.4,0,234.3,0.9,1015.9,71.7
133,대전,2020-01-17 6:19,-2.4,0,236.5,1,1015.9,71.6
133,대전,2020-01-17 6:20,-2.4,0,243.9,0.9,1015.9,71.6
133,대전,2020-01-17 6:21,-2.4,0,253,0.8,1015.9,71.7
133,대전,2020-01-17 6:22,-2.4,0,266.7,0.5,1015.9,71.8
133,대전,2020-01-17 6:23,-2.4,0,269.3,0.4,1015.9,72
133,대전,2020-01-17 6:24,-2.4,0,269.9,0.4,1015.9,72
133,대전,2020-01-17 6:25,-2.4,0,276.8,0.5,1015.9,71.9
133,대전,2020-01-17 6:26,-2.4,0,290.4,0.5,1015.9,71.9
133,대전,2020-01-17 6:27,-2.4,0,292.9,0.5,1015.9,72
133,대전,2020-01-17 6:28,-2.4,0,299.4,0.4,1015.9,72
133,대전,2020-01-17 6:29,-2.4,0,308,0.4,1015.9,72
133,대전,2020-01-17 6:30,-2.4,0,325.8,0.5,1015.9,72
133,대전,2020-01-17 6:31,-2.4,0,328.9,0.5,1015.9,72.1
133,대전,2020-01-17 6:32,-2.4,0,331.1,0.4,1015.9,71.9
133,대전,2020-01-17 6:33,-2.4,0,342.8,0.4,1015.9,72
133,대전,2020-01-17 6:34,-2.5,0,347.4,0.6,1015.9,71.9
133,대전,2020-01-17 6:35,-2.5,0,319.1,0.4,1015.9,71.8
133,대전,2020-01-17 6:36,-2.5,0,341.9,0.4,1015.9,71.8
133,대전,2020-01-17 6:37,-2.5,0,353.9,0.6,1015.9,71.7
133,대전,2020-01-17 6:38,-2.5,0,2.3,0.4,1015.9,71.6
133,대전,2020-01-17 6:39,-2.5,0,4.9,0.5,1015.9,71.6
133,대전,2020-01-17 6:40,-2.5,0,337,0.5,1015.9,71.5
133,대전,2020-01-17 6:41,-2.5,0,339.4,0.4,1015.9,71.4
133,대전,2020-01-17 6:42,-2.5,0,326.4,0.6,1015.9,71.5
133,대전,2020-01-17 6:43,-2.5,0,322.9,0.5,1015.9,71.5
133,대전,2020-01-17 6:44,-2.5,0,313.2,0.5,1015.9,71.2
133,대전,2020-01-17 6:45,-2.5,0,304.6,0.6,1016,71.1
133,대전,2020-01-17 6:46,-2.5,0,302.5,0.6,1016,71.3
133,대전,2020-01-17 6:47,-2.5,0,301.2,0.5,1016,71.4
133,대전,2020-01-17 6:48,-2.5,0,280.4,0.6,1016,71.5
133,대전,2020-01-17 6:49,-2.5,0,279.3,0.7,1016,71.7
133,대전,2020-01-17 6:50,-2.5,0,301.2,0.7,1016,71.9
133,대전,2020-01-17 6:51,-2.5,0,285.3,0.7,1016,72.1
133,대전,2020-01-17 6:52,-2.5,0,275.1,0.7,1016,72.2
133,대전,2020-01-17 6:53,-2.5,0,283.6,0.9,1016,72.3
133,대전,2020-01-17 6:54,-2.5,0,293,0.7,1016,72.4
133,대전,2020-01-17 6:55,-2.6,0,293.3,0.6,1016,72.4
133,대전,2020-01-17 6:56,-2.6,0,302.6,0.8,1016,72.5
133,대전,2020-01-17 6:57,-2.5,0,295,0.6,1016,72.5
133,대전,2020-01-17 6:58,-2.5,0,292.7,0.7,1016,72.6
133,대전,2020-01-17 6:59,-2.6,0,288.5,0.5,1016,72.4
133,대전,2020-01-17 7:00,-2.6,0,282,0.5,1016,72.3
133,대전,2020-01-17 7:01,-2.6,0,288.2,0.4,1016,72.3
133,대전,2020-01-17 7:02,-2.6,0,288.9,0.5,1016,72.4
133,대전,2020-01-17 7:03,-2.6,0,276.6,0.7,1016,72.4
133,대전,2020-01-17 7:04,-2.6,0,284.2,0.7,1016,72.5
133,대전,2020-01-17 7:05,-2.6,0,281.7,0.7,1016,72.6
133,대전,2020-01-17 7:06,-2.6,0,275,0.7,1016,72.6
133,대전,2020-01-17 7:07,-2.6,0,272.7,0.7,1016.1,72.5
133,대전,2020-01-17 7:08,-2.6,0,270.9,0.8,1016.1,72.6
133,대전,2020-01-17 7:09,-2.6,0,268.6,0.8,1016.1,72.5
133,대전,2020-01-17 7:10,-2.6,0,278.5,0.7,1016.1,72.4
133,대전,2020-01-17 7:11,-2.6,0,274.3,0.8,1016.1,72.5
133,대전,2020-01-17 7:12,-2.6,0,253.9,0.7,1016.1,72.5
133,대전,2020-01-17 7:13,-2.6,0,277.2,0.7,1016.1,72.4
133,대전,2020-01-17 7:14,-2.6,0,290.4,0.5,1016.1,72.5
133,대전,2020-01-17 7:15,-2.6,0,291.5,0.4,1016.1,72.6
133,대전,2020-01-17 7:16,-2.6,0,294.2,0.4,1016.1,72.7
133,대전,2020-01-17 7:17,-2.6,0,298.7,0.4,1016.1,72.6
133,대전,2020-01-17 7:18,-2.7,0,307.2,0.4,1016.1,72.7
133,대전,2020-01-17 7:19,-2.7,0,307.8,0.5,1016.1,72.7
133,대전,2020-01-17 7:20,-2.7,0,312.4,0.6,1016.1,72.6
133,대전,2020-01-17 7:21,-2.7,0,306.9,0.7,1016.1,72.8
133,대전,2020-01-17 7:22,-2.7,0,292.8,0.7,1016.1,72.8
133,대전,2020-01-17 7:23,-2.7,0,295.5,0.6,1016.1,72.8
133,대전,2020-01-17 7:24,-2.7,0,297.5,0.4,1016.1,72.9
133,대전,2020-01-17 7:25,-2.8,0,304.5,0.5,1016.1,73
133,대전,2020-01-17 7:26,-2.8,0,317.5,0.5,1016.1,73
133,대전,2020-01-17 7:27,-2.8,0,329.3,0.3,1016.1,73.1
133,대전,2020-01-17 7:28,-2.8,0,323.1,0.5,1016.1,73.3
133,대전,2020-01-17 7:29,-2.8,0,335.3,0.6,1016.1,73.5
133,대전,2020-01-17 7:30,-2.8,0,329.5,0.6,1016.1,73.7
133,대전,2020-01-17 7:31,-2.8,0,343.3,0.6,1016.1,73.9
133,대전,2020-01-17 7:32,-2.8,0,329.9,0.8,1016.1,74.1
133,대전,2020-01-17 7:33,-2.8,0,328.5,0.8,1016.1,74.1
133,대전,2020-01-17 7:34,-2.8,0,339.5,1,1016.1,74.4
133,대전,2020-01-17 7:35,-2.7,0,336.8,0.9,1016.1,74.6
133,대전,2020-01-17 7:36,-2.7,0,329.4,0.9,1016.1,74.7
133,대전,2020-01-17 7:37,-2.7,0,330.6,0.8,1016.1,74.8
133,대전,2020-01-17 7:38,-2.7,0,321.5,0.8,1016.1,74.8
133,대전,2020-01-17 7:39,-2.7,0,303.1,0.8,1016.1,74.9
133,대전,2020-01-17 7:40,-2.7,0,303.9,1.1,1016.1,74.9
133,대전,2020-01-17 7:41,-2.7,0,299,1,1016.1,75
133,대전,2020-01-17 7:42,-2.7,0,309,1,1016.1,75
133,대전,2020-01-17 7:43,-2.7,0,322.8,0.6,1016.1,75.1
133,대전,2020-01-17 7:44,-2.7,0,316.9,0.6,1016,74.9
133,대전,2020-01-17 7:45,-2.7,0,304.7,0.6,1016.1,74.9
133,대전,2020-01-17 7:46,-2.7,0,307.4,0.8,1016.1,75
133,대전,2020-01-17 7:47,-2.7,0,311.2,0.8,1016.1,74.9
133,대전,2020-01-17 7:48,-2.7,0,311.4,0.7,1016.1,74.9
133,대전,2020-01-17 7:49,-2.7,0,310.3,0.9,1016.1,75
133,대전,2020-01-17 7:50,-2.7,0,305.4,0.6,1016.1,74.9
133,대전,2020-01-17 7:51,-2.7,0,305.9,0.6,1016.1,74.8
133,대전,2020-01-17 7:52,-2.7,0,309.4,0.7,1016.1,74.9
133,대전,2020-01-17 7:53,-2.7,0,306.3,0.7,1016,74.9
133,대전,2020-01-17 7:54,-2.7,0,307,0.8,1016,74.9
133,대전,2020-01-17 7:55,-2.7,0,312,0.6,1016,74.9
133,대전,2020-01-17 7:56,-2.8,0,310.9,0.4,1016,74.8
133,대전,2020-01-17 7:57,-2.8,0,292.1,0.7,1016,74.8
133,대전,2020-01-17 7:58,-2.8,0,280.4,0.5,1016,75
133,대전,2020-01-17 7:59,-2.8,0,283.1,0.4,1016,75.2
133,대전,2020-01-17 8:00,-2.8,0,295.3,0.5,1016,75.2
133,대전,2020-01-17 8:01,-2.8,0,298.2,0.3,1016,75.1
133,대전,2020-01-17 8:02,-2.8,0,298.3,0.5,1016,75.2
133,대전,2020-01-17 8:03,-2.8,0,282.5,0.7,1016,75.2
133,대전,2020-01-17 8:04,-2.8,0,280.8,0.6,1016,75.1
133,대전,2020-01-17 8:05,-2.8,0,280.1,0.6,1016,74.9
133,대전,2020-01-17 8:06,-2.8,0,280.5,0.7,1016,75
133,대전,2020-01-17 8:07,-2.8,0,282.1,0.7,1016,75
133,대전,2020-01-17 8:08,-2.8,0,274,0.8,1016,75.1
133,대전,2020-01-17 8:09,-2.8,0,264.8,0.8,1016,75.1
133,대전,2020-01-17 8:10,-2.8,0,268.7,0.9,1016,75.1
133,대전,2020-01-17 8:11,-2.8,0,272.1,0.8,1016,75.1
133,대전,2020-01-17 8:12,-2.8,0,272.6,0.9,1016,75.2
133,대전,2020-01-17 8:13,-2.8,0,284.1,0.8,1016,75.1
133,대전,2020-01-17 8:14,-2.8,0,281.1,0.7,1016,75.2
133,대전,2020-01-17 8:15,-2.8,0,292.5,0.8,1016,75.2
133,대전,2020-01-17 8:16,-2.8,0,290,0.8,1016,75.2
133,대전,2020-01-17 8:17,-2.7,0,298.7,0.7,1016,75.1
133,대전,2020-01-17 8:18,-2.8,0,302.1,0.8,1016,75.1
133,대전,2020-01-17 8:19,-2.8,0,295.6,0.8,1016,75.1
133,대전,2020-01-17 8:20,-2.8,0,314.7,0.6,1016,75.1
133,대전,2020-01-17 8:21,-2.8,0,313,0.5,1016.1,75.1
133,대전,2020-01-17 8:22,-2.8,0,305.8,0.5,1016.1,75.1
133,대전,2020-01-17 8:23,-2.7,0,301.9,0.7,1016.1,75
133,대전,2020-01-17 8:24,-2.7,0,302.9,0.4,1016.1,75
133,대전,2020-01-17 8:25,-2.7,0,301.5,0.6,1016.1,75.1
133,대전,2020-01-17 8:26,-2.7,0,291,0.7,1016.1,75.1
133,대전,2020-01-17 8:27,-2.7,0,272.9,0.8,1016.1,75.1
133,대전,2020-01-17 8:28,-2.7,0,220,0.7,1016.1,75.1
133,대전,2020-01-17 8:29,-2.7,0,259.1,0.7,1016.1,75
133,대전,2020-01-17 8:30,-2.7,0,240.9,0.6,1016.1,74.9
133,대전,2020-01-17 8:31,-2.7,0,262.6,0.8,1016.1,74.8
133,대전,2020-01-17 8:32,-2.7,0,250.7,0.8,1016.1,74.6
133,대전,2020-01-17 8:33,-2.7,0,259.9,1,1016.1,74.5
133,대전,2020-01-17 8:34,-2.7,0,256.3,0.8,1016,74.5
133,대전,2020-01-17 8:35,-2.7,0,248.9,0.9,1016,74.5
133,대전,2020-01-17 8:36,-2.7,0,270.5,0.9,1016,74.4
133,대전,2020-01-17 8:37,-2.7,0,256.8,1,1016,74.4
133,대전,2020-01-17 8:38,-2.7,0,251.2,0.9,1016,74.4
133,대전,2020-01-17 8:39,-2.7,0,274,0.9,1016,74.5
133,대전,2020-01-17 8:40,-2.7,0,264.9,0.9,1016,74.5
133,대전,2020-01-17 8:41,-2.7,0,252.1,0.6,1016,74.4
133,대전,2020-01-17 8:42,-2.6,0,258.8,0.8,1016,74.4
133,대전,2020-01-17 8:43,-2.6,0,269.9,0.9,1016,74.3
133,대전,2020-01-17 8:44,-2.6,0,294.1,0.8,1016,74.2
133,대전,2020-01-17 8:45,-2.6,0,272,0.8,1016,74.2
133,대전,2020-01-17 8:46,-2.6,0,295.4,0.8,1015.9,74.1
133,대전,2020-01-17 8:47,-2.6,0,303.9,0.7,1015.9,74
133,대전,2020-01-17 8:48,-2.6,0,304.8,0.8,1015.9,74
133,대전,2020-01-17 8:49,-2.6,0,293.2,0.9,1015.9,74
133,대전,2020-01-17 8:50,-2.6,0,284.6,1,1015.9,73.8
133,대전,2020-01-17 8:51,-2.6,0,292.6,1,1015.9,73.9
133,대전,2020-01-17 8:52,-2.6,0,301.3,0.7,1015.9,73.9
133,대전,2020-01-17 8:53,-2.6,0,307.7,0.7,1015.9,73.8
133,대전,2020-01-17 8:54,-2.6,0,303.2,0.7,1015.9,73.4
133,대전,2020-01-17 8:55,-2.6,0,309.4,0.6,1015.9,73.7
133,대전,2020-01-17 8:56,-2.5,0,297.6,0.8,1016,73.5
133,대전,2020-01-17 8:57,-2.5,0,329.5,0.5,1016,73.6
133,대전,2020-01-17 8:58,-2.5,0,303.7,0.7,1016,73.6
133,대전,2020-01-17 8:59,-2.5,0,306.8,0.4,1016,73.6
133,대전,2020-01-17 9:00,-2.5,0,291.9,0.4,1016,73.5
133,대전,2020-01-17 9:01,-2.5,0,275.5,0.6,1016,73.4
133,대전,2020-01-17 9:02,-2.4,0,302.7,0.7,1016,73.3
133,대전,2020-01-17 9:03,-2.4,0,306.5,0.7,1016,73.6
133,대전,2020-01-17 9:04,-2.4,0,302.5,0.7,1016,73.6
133,대전,2020-01-17 9:05,-2.3,0,305.4,0.5,1016,73.7
133,대전,2020-01-17 9:06,-2.3,0,253,0.7,1016,73.6
133,대전,2020-01-17 9:07,-2.3,0,259.7,0.6,1016,73.6
133,대전,2020-01-17 9:08,-2.3,0,298.2,0.6,1016,73.6
133,대전,2020-01-17 9:09,-2.2,0,304.5,0.6,1016,73.7
133,대전,2020-01-17 9:10,-2.2,0,302.1,0.6,1016,73.5
133,대전,2020-01-17 9:11,-2.2,0,276.8,0.6,1016,73.4
133,대전,2020-01-17 9:12,-2.2,0,301.5,0.8,1016,73.3
133,대전,2020-01-17 9:13,-2.2,0,300.9,0.6,1016,73.3
133,대전,2020-01-17 9:14,-2.1,0,311.6,0.5,1016,73.1
133,대전,2020-01-17 9:15,-2.1,0,338.5,0.3,1016,73.1
133,대전,2020-01-17 9:16,-2.1,0,334,0.4,1016,73
133,대전,2020-01-17 9:17,-2.1,0,308.7,0.5,1016,73
133,대전,2020-01-17 9:18,-2.1,0,318.3,0.1,1016,73
133,대전,2020-01-17 9:19,-2,0,296.2,0.2,1016,72.9
133,대전,2020-01-17 9:20,-2,0,288.1,0.7,1016,73
133,대전,2020-01-17 9:21,-2,0,308.6,0.3,1016,72.9
133,대전,2020-01-17 9:22,-1.9,0,304.1,0.6,1016,72.7
133,대전,2020-01-17 9:23,-1.9,0,292.9,0.7,1016,72.7
133,대전,2020-01-17 9:24,-1.9,0,292.2,0.8,1016,72.6
133,대전,2020-01-17 9:25,-1.8,0,283.7,0.9,1016,72.7
133,대전,2020-01-17 9:26,-1.8,0,294.1,0.7,1016,72.5
133,대전,2020-01-17 9:27,-1.8,0,308.2,0.7,1016,72.4
133,대전,2020-01-17 9:28,-1.8,0,310.2,0.6,1016,72.4
133,대전,2020-01-17 9:29,-1.7,0,305.7,0.6,1016,72.3
133,대전,2020-01-17 9:30,-1.7,0,297.9,0.6,1016,72.1
133,대전,2020-01-17 9:31,-1.7,0,331.9,0.3,1016,71.9
133,대전,2020-01-17 9:32,-1.6,0,287.3,0.7,1016,71.8
133,대전,2020-01-17 9:33,-1.6,0,250.1,0.6,1016,71.6
133,대전,2020-01-17 9:34,-1.6,0,282.4,0.5,1016,71.5
133,대전,2020-01-17 9:35,-1.6,0,322.2,0.4,1016,71.5
133,대전,2020-01-17 9:36,-1.6,0,327.1,0.2,1016,71.5
133,대전,2020-01-17 9:37,-1.5,0,307.7,0.3,1016,71.2
133,대전,2020-01-17 9:38,-1.5,0,329.6,0.5,1016,71
133,대전,2020-01-17 9:39,-1.5,0,312.5,0.6,1016,70.9
133,대전,2020-01-17 9:40,-1.5,0,252.2,0.7,1016,70.5
133,대전,2020-01-17 9:41,-1.4,0,284.6,0.3,1016.1,70.3
133,대전,2020-01-17 9:42,-1.4,0,355.4,0.1,1016.1,70
133,대전,2020-01-17 9:43,-1.4,0,320.9,0.1,1016.1,69.9
133,대전,2020-01-17 9:44,-1.4,0,328.2,0.2,1016.1,69.8
133,대전,2020-01-17 9:45,-1.4,0,328.9,0.2,1016.1,69.6
133,대전,2020-01-17 9:46,-1.3,0,328.1,0.2,1016.1,69.8
133,대전,2020-01-17 9:47,-1.3,0,300.6,0.7,1016.1,69.8
133,대전,2020-01-17 9:48,-1.2,0,297.5,0.7,1016.1,69.9
133,대전,2020-01-17 9:49,-1.2,0,285.4,0.4,1016.1,69.4
133,대전,2020-01-17 9:50,-1.2,0,297.8,0.6,1016.1,68.6
133,대전,2020-01-17 9:51,-1.2,0,322.5,0.8,1016.1,68.2
133,대전,2020-01-17 9:52,-1.2,0,346.9,0.6,1016.1,67.8
133,대전,2020-01-17 9:53,-1.1,0,330.4,0.3,1016.1,67.8
133,대전,2020-01-17 9:54,-1.1,0,310.3,0.5,1016.1,68.1
133,대전,2020-01-17 9:55,-1.1,0,310.3,0.4,1016.1,68.4
133,대전,2020-01-17 9:56,-1.1,0,325.9,0.2,1016.1,68.4
133,대전,2020-01-17 9:57,-1.1,0,15,0.1,1016.1,68.1
133,대전,2020-01-17 9:58,-1.1,0,316.5,0.4,1016.1,67.5
133,대전,2020-01-17 9:59,-1.1,0,295.2,0.2,1016.1,66.9
133,대전,2020-01-17 10:00,-1.1,0,72.3,0.2,1016.1,66.7
133,대전,2020-01-17 10:01,-1,0,352.6,0.4,1016.1,66.8
133,대전,2020-01-17 10:02,-1,0,63,0.3,1016.1,66.7
133,대전,2020-01-17 10:03,-1,0,324.8,0.3,1016.1,66.7
133,대전,2020-01-17 10:04,-1,0,321.2,0.3,1016.1,66.7
133,대전,2020-01-17 10:05,-0.9,0,0,0.1,1016.1,66.7
133,대전,2020-01-17 10:06,-0.9,0,0,0.1,1016.1,66.5
133,대전,2020-01-17 10:07,-0.9,0,21.8,0.4,1016.1,66.2
133,대전,2020-01-17 10:08,-0.9,0,301.5,0.8,1016.1,65.9
133,대전,2020-01-17 10:09,-0.8,0,294.2,0.7,1016.1,65.9
133,대전,2020-01-17 10:10,-0.8,0,247.3,0.9,1016.1,65.6
133,대전,2020-01-17 10:11,-0.8,0,282.3,0.7,1016.1,65.7
133,대전,2020-01-17 10:12,-0.8,0,14.3,0.1,1016.1,65.3
133,대전,2020-01-17 10:13,-0.7,0,315.5,0.3,1016.1,65.1
133,대전,2020-01-17 10:14,-0.7,0,305.2,0.5,1016.1,64.6
133,대전,2020-01-17 10:15,-0.7,0,322.3,0.8,1016.2,64.3
133,대전,2020-01-17 10:16,-0.7,0,246.5,0.5,1016.2,64.2
133,대전,2020-01-17 10:17,-0.7,0,285.6,0.6,1016.2,63.9
133,대전,2020-01-17 10:18,-0.7,0,298.1,0.4,1016.2,63.4
133,대전,2020-01-17 10:19,-0.7,0,309.8,0.2,1016.2,63
133,대전,2020-01-17 10:20,-0.6,0,303.3,0.4,1016.2,63
133,대전,2020-01-17 10:21,-0.6,0,298.5,0.4,1016.2,62.9
133,대전,2020-01-17 10:22,-0.6,0,288.1,0.9,1016.2,62.7
133,대전,2020-01-17 10:23,-0.6,0,266.1,0.9,1016.3,62.6
133,대전,2020-01-17 10:24,-0.5,0,254.7,0.9,1016.3,62.7
133,대전,2020-01-17 10:25,-0.5,0,270.3,0.8,1016.3,62.5
133,대전,2020-01-17 10:26,-0.5,0,275.5,0.9,1016.3,61.8
133,대전,2020-01-17 10:27,-0.5,0,278,1,1016.3,61.6
133,대전,2020-01-17 10:28,-0.5,0,273.2,1.1,1016.3,61.6
133,대전,2020-01-17 10:29,-0.5,0,284.2,0.8,1016.3,61.7
133,대전,2020-01-17 10:30,-0.4,0,275.8,1.1,1016.3,61.9
133,대전,2020-01-17 10:31,-0.4,0,272.6,1.2,1016.3,61.8
133,대전,2020-01-17 10:32,-0.4,0,254.5,0.8,1016.3,61.5
133,대전,2020-01-17 10:33,-0.4,0,271.7,0.9,1016.3,61.6
133,대전,2020-01-17 10:34,-0.3,0,264.5,1.2,1016.3,61.7
133,대전,2020-01-17 10:35,-0.3,0,282.5,0.9,1016.3,61.8
133,대전,2020-01-17 10:36,-0.3,0,274.8,0.8,1016.3,61.4
133,대전,2020-01-17 10:37,-0.3,0,258.9,0.5,1016.3,60.8
133,대전,2020-01-17 10:38,-0.3,0,258.8,0.3,1016.4,60.8
133,대전,2020-01-17 10:39,-0.3,0,249.8,0.3,1016.4,60.9
133,대전,2020-01-17 10:40,-0.3,0,159.4,0.3,1016.4,61.5
133,대전,2020-01-17 10:41,-0.2,0,140.5,0.5,1016.4,61.9
133,대전,2020-01-17 10:42,-0.2,0,0,0,1016.4,61.9
133,대전,2020-01-17 10:43,-0.2,0,11.2,0.1,1016.3,61.6
133,대전,2020-01-17 10:44,-0.1,0,311.3,0.6,1016.3,61.7
133,대전,2020-01-17 10:45,-0.1,0,318.9,1,1016.3,61.8
133,대전,2020-01-17 10:46,-0.1,0,301.9,0.9,1016.3,61.5
133,대전,2020-01-17 10:47,-0.1,0,273.9,1.1,1016.3,61.3
133,대전,2020-01-17 10:48,-0.1,0,271.5,0.9,1016.3,61.1
133,대전,2020-01-17 10:49,0,0,282.1,0.8,1016.3,61.1
133,대전,2020-01-17 10:50,0,0,261.6,1.3,1016.4,60.6
133,대전,2020-01-17 10:51,0,0,279,0.7,1016.4,60.5
133,대전,2020-01-17 10:52,0.1,0,198.2,0.2,1016.4,60.7
133,대전,2020-01-17 10:53,0.1,0,248,0.2,1016.4,60.1
133,대전,2020-01-17 10:54,0.1,0,281.8,0.8,1016.4,59.7
133,대전,2020-01-17 10:55,0.2,0,229.1,1.7,1016.3,59.8
133,대전,2020-01-17 10:56,0.1,0,235.1,1.2,1016.3,59.3
133,대전,2020-01-17 10:57,0.1,0,263.8,0.8,1016.3,59.1
133,대전,2020-01-17 10:58,0.1,0,285.6,0.8,1016.3,59
133,대전,2020-01-17 10:59,0.1,0,274.9,1,1016.3,59.2
133,대전,2020-01-17 11:00,0.1,0,290.1,0.7,1016.3,59.4
133,대전,2020-01-17 11:01,0.1,0,314.5,0.5,1016.3,59.3
133,대전,2020-01-17 11:02,0.2,0,258.5,0.8,1016.3,59.1
133,대전,2020-01-17 11:03,0.2,0,272.3,0.7,1016.3,59
133,대전,2020-01-17 11:04,0.2,0,260.8,0.8,1016.3,58.8
133,대전,2020-01-17 11:05,0.2,0,6.7,0.6,1016.3,58.3
133,대전,2020-01-17 11:06,0.2,0,213.1,0.6,1016.3,57.8
133,대전,2020-01-17 11:07,0.2,0,287,0.6,1016.3,57.5
133,대전,2020-01-17 11:08,0.2,0,268.9,0.9,1016.3,57.6
133,대전,2020-01-17 11:09,0.2,0,273.4,0.7,1016.3,57.8
133,대전,2020-01-17 11:10,0.2,0,329.3,0.5,1016.3,57.6
133,대전,2020-01-17 11:11,0.3,0,334.7,0.3,1016.3,57.7
133,대전,2020-01-17 11:12,0.3,0,0,0.1,1016.3,57.3
133,대전,2020-01-17 11:13,0.3,0,286.7,0.7,1016.3,57.3
133,대전,2020-01-17 11:14,0.3,0,291.9,0.8,1016.3,57.4
133,대전,2020-01-17 11:15,0.4,0,297.6,0.9,1016.2,57.2
133,대전,2020-01-17 11:16,0.4,0,287,0.6,1016.2,56.9
133,대전,2020-01-17 11:17,0.4,0,306.3,0.8,1016.2,56.1
133,대전,2020-01-17 11:18,0.4,0,287.8,1,1016.2,56
133,대전,2020-01-17 11:19,0.4,0,275.5,1.1,1016.2,55.9
133,대전,2020-01-17 11:20,0.4,0,278.3,1.2,1016.2,55.7
133,대전,2020-01-17 11:21,0.4,0,256.9,1.1,1016.2,55
133,대전,2020-01-17 11:22,0.4,0,238.1,0.7,1016.2,54.4
133,대전,2020-01-17 11:23,0.4,0,235.6,0.2,1016.2,54
133,대전,2020-01-17 11:24,0.5,0,225,0.2,1016.2,54.2
133,대전,2020-01-17 11:25,0.5,0,234,0.2,1016.2,53.7
133,대전,2020-01-17 11:26,0.5,0,254.6,0.5,1016.2,53.5
133,대전,2020-01-17 11:27,0.5,0,238.8,1,1016.2,53.8
133,대전,2020-01-17 11:28,0.5,0,257.5,1.2,1016.2,54
133,대전,2020-01-17 11:29,0.5,0,258.2,1.2,1016.1,53.8
133,대전,2020-01-17 11:30,0.5,0,257.1,0.9,1016.1,53.3
133,대전,2020-01-17 11:31,0.5,0,236.5,0.7,1016.1,53.3
133,대전,2020-01-17 11:32,0.5,0,287.8,1,1016.1,53.4
133,대전,2020-01-17 11:33,0.6,0,254.2,0.8,1016.1,53.4
133,대전,2020-01-17 11:34,0.6,0,268.3,1,1016,53.3
133,대전,2020-01-17 11:35,0.6,0,284.6,0.7,1016,53.4
133,대전,2020-01-17 11:36,0.6,0,265.4,0.9,1016,53.1
133,대전,2020-01-17 11:37,0.6,0,288.3,0.6,1016,53
133,대전,2020-01-17 11:38,0.7,0,334.8,1.2,1016,53.4
133,대전,2020-01-17 11:39,0.7,0,345.7,1.1,1016,53.2
133,대전,2020-01-17 11:40,0.7,0,338.9,0.7,1015.9,52.9
133,대전,2020-01-17 11:41,0.7,0,319.7,0.4,1015.9,52.8
133,대전,2020-01-17 11:42,0.7,0,265,1.1,1015.9,52.7
133,대전,2020-01-17 11:43,0.7,0,276.7,1,1015.9,52.9
133,대전,2020-01-17 11:44,0.8,0,307.2,0.7,1015.8,53.2
133,대전,2020-01-17 11:45,0.8,0,321,0.8,1015.8,52.8
133,대전,2020-01-17 11:46,0.8,0,310.2,0.8,1015.8,52.5
133,대전,2020-01-17 11:47,0.8,0,315,1.1,1015.8,52.6
133,대전,2020-01-17 11:48,0.9,0,283.8,0.5,1015.7,52.6
133,대전,2020-01-17 11:49,0.9,0,267.8,0.6,1015.7,52.8
133,대전,2020-01-17 11:50,0.9,0,253.7,0.4,1015.7,52.7
133,대전,2020-01-17 11:51,0.9,0,244.1,0.6,1015.7,53.2
133,대전,2020-01-17 11:52,1,0,257.4,0.4,1015.7,53.8
133,대전,2020-01-17 11:53,1,0,239.8,0.8,1015.7,54.1
133,대전,2020-01-17 11:54,1,0,280.8,0.7,1015.7,53.2
133,대전,2020-01-17 11:55,1.1,0,298.8,1.1,1015.7,53.2
133,대전,2020-01-17 11:56,1.1,0,283.7,1.4,1015.7,53
133,대전,2020-01-17 11:57,1.1,0,269.5,0.8,1015.7,52.4
133,대전,2020-01-17 11:58,1.1,0,271.1,0.1,1015.7,52.2
133,대전,2020-01-17 11:59,1.1,0,279.6,0.3,1015.6,52
133,대전,2020-01-17 12:00,1.2,0,303.4,0.6,1015.6,51.8
